time,是否有效,x,y
1690472994649,1,96.08,125.97
1690472994649,1,97.5,124.61
1690472994649,1,97.8,121.97
1690472994649,1,99.51,121.1
1690472994649,1,98.98,117.62
1690472994649,1,100.41,116.53
1690472994649,1,101.77,115.36
1690472994649,1,102.25,113.27
1690472994649,1,103.28,111.85
1690472994649,1,104.02,110.13
1690472994649,1,104.69,108.38
1690472994649,1,105.69,107.04
1690472994649,1,106.54,105.54
1690472994649,1,107.67,104.37
1690472994649,1,107.8,102.2
1690472994649,1,109.89,101.98
1690472994649,1,109.5,99.43
1690472994649,1,110.74,98.48
1690472994649,1,110.42,96.12
1690472994649,1,111.36,94.94
1690472994649,1,111.58,93.12
1690472994649,1,111.87,91.43
1690472994649,1,112.28,89.87
1690472994649,1,113.32,88.86
1690472994649,1,113.31,87.01
1690472994649,1,113.1,85.08
1690472994649,1,113.97,83.98
1690472994649,1,115.04,83.06
1690472994649,1,115.56,81.72
1690472994649,1,115.26,79.84
1690472994649,1,115.97,78.69
1690472994649,1,115.96,77.14
1690472994649,1,116.32,75.79
1690472994649,1,115.96,74.03
1690472994649,1,116.2,72.68
1690472994649,1,116.31,71.32
1690472994649,0,0,0
1690472994649,0,0,0
1690472994649,0,0,0
1690472994649,0,0,0
1690472994649,0,0,0
1690472994649,0,0,0
1690472994649,0,0,0
1690472994649,0,0,0
1690472994682,1,-130.6,89.02
1690472994682,1,-125.66,87.46
1690472994682,1,-122.8,87.24
1690472994682,1,-120.46,87.38
1690472994682,1,-119.11,88.17
1690472994682,1,-117.77,89.02
1690472994682,1,-116.53,89.93
1690472994682,1,-114.27,90.03
1690472994682,1,-111.79,89.92
1690472994682,1,-110.86,91.07
1690472994682,1,-110.42,92.64
1690472994682,1,-108.6,93.06
1690472994682,1,-108.17,94.66
1690472994682,1,-107.44,96.03
1690472994682,1,-106.19,96.96
1690472994682,1,-104.38,97.38
1690472994682,1,-103.87,99.04
1690472994682,1,-103.27,100.6
1690472994682,1,-102.44,101.99
1690472994682,1,-100.57,102.4
1690472994682,1,-100.32,104.43
1690472994682,1,-99.09,105.47
1690472994682,1,-98.19,106.9
1690472994682,1,-96.88,107.98
1690472994682,1,-96.37,109.87
1690472994682,1,-95.81,111.84
1690472994682,1,-95.25,113.88
1690472994682,1,-94.43,115.65
1690472994682,1,-93.45,117.21
1690472994682,1,-93.06,119.67
1690472994682,1,-92.11,121.44
1690472994682,1,-92.22,124.77
1690472994682,1,-90.92,126.19
1690472994682,1,-90.65,129.25
1690472994682,1,-89.94,131.74
1690472994682,1,-90.12,135.69
1690472994682,1,-89.15,138.06
1690472994682,1,-88.04,140.28
1690472994682,1,-88.21,144.79
1690472994682,1,-87.71,148.29
1690472994682,1,-86.33,150.51
1690472994682,1,-86.8,156.24
1690472994682,1,-91.9,170.94
1690472994682,1,-105.36,202.65
1690472994682,1,-101.3,201.79
1690472994682,1,-97.3,200.85
1690472994682,1,-93.62,200.6
1690472994682,1,-89.56,199.32
1690472994682,1,-85.7,198.47
1690472994682,1,-81.8,197.55
1690472994682,1,-78.14,196.97
1690472994682,1,-74.18,195.71
1690472994682,1,-70.47,194.88
1690472994682,1,-67.09,194.81
1690472994682,1,-63.32,193.65
1690472994682,1,-59.67,192.84
1690472994682,1,-56.09,191.94
1690472994682,1,-52.61,191.38
1690472994682,1,-49.07,190.57
1690472994682,1,-45.46,189.2
1690472994682,1,-42.1,188.89
1690472994682,1,-38.68,188.1
1690472994682,1,-35.13,186.83
1690472994682,1,-31.78,185.82
1690472994682,1,-28.46,185.3
1690472994682,1,-25.21,185.09
1690472994682,1,-22.36,188.21
1690472994682,1,-18.96,186.72
1690472994682,1,-15.32,182.02
1690472994682,1,-11.91,177.78
1690472994682,1,-8.68,175.35
1690472994682,1,-5.67,175.84
1690472994682,1,-2.66,175.64
1690472994682,1,0.28,174.91
1690472994682,1,3.35,174.41
1690472994682,1,6.28,172.92
1690472994682,1,9.27,172.5
1690472994682,1,12.27,172.53
1690472994682,1,15.05,170.67
1690472994682,1,17.97,170.33
1690472994682,1,20.81,169.24
1690472994682,1,23.79,169.57
1690472994682,1,26.56,168.49
1690472994682,1,29.39,168.22
1690472994682,1,32.21,167.72
1690472994682,1,35.05,167.45
1690472994682,1,38.1,167.93
1690472994682,1,40.81,167.27
1690472994682,1,43.72,167.14
1690472994682,1,46.44,166.49
1690472994682,1,49.17,166.05
1690472994682,1,51.97,165.76
1690472994682,1,54.71,165.4
1690472994682,1,57.44,164.95
1690472994682,1,60.04,164.28
1690472994682,1,62.72,163.75
1690472994682,1,65.39,163.23
1690472994682,1,67.86,162.39
1690472994682,1,70.61,162.01
1690472994682,1,73.17,161.47
1690472994682,1,75.88,161.24
1690472994682,1,76.25,156.17
1690472994682,1,80.32,158.79
1690472994682,1,83.92,160.13
1690472994682,1,84.14,155.3
1690472994682,1,84.24,150.57
1690472994682,1,85.99,148.92
1690472994682,1,87.3,146.65
1690472994682,1,87.87,143.2
1690472994682,1,89.27,141.3
1690472994682,1,90.6,139.32
1690472994682,1,91.65,137.11
1690472994682,1,92.4,134.46
1690472994682,1,92.87,131.53
1690472994682,1,94.73,130.69
1690472994682,1,95.21,127.97
1690472994682,1,96.22,126.11
1690472994682,1,97.36,124.47
1690472994682,1,97.8,121.97
1690472994682,1,99.44,121.03
1690472994682,1,99.11,117.76
1690472994682,1,100.41,116.53
1690472994682,1,101.77,115.36
1690472994682,1,102.18,113.2
1690472994682,1,103.28,111.85
1690472994682,1,104.02,110.13
1690472994682,1,104.76,108.45
1690472994682,1,105.83,107.18
1690472994682,1,106.68,105.68
1690472994682,1,107.67,104.37
1690472994682,1,107.8,102.2
1690472994682,1,109.89,101.98
1690472994682,1,109.5,99.43
1690472994682,1,110.67,98.41
1690472994682,1,110.42,96.12
1690472994682,1,111.43,95.01
1690472994682,1,111.65,93.19
1690472994682,1,111.59,91.22
1690472994682,1,112.28,89.87
1690472994682,1,113.32,88.86
1690472994682,1,113.31,87.01
1690472994682,1,113.23,85.15
1690472994682,1,113.97,83.98
1690472994682,1,114.97,82.99
1690472994682,1,115.56,81.72
1690472994682,1,115.33,79.9
1690472994682,1,115.84,78.62
1690472994682,1,115.96,77.14
1690472994682,1,116.32,75.79
1690472994682,1,116.04,74.1
1690472994682,1,116.07,72.61
1690472994682,1,116.31,71.32
1690472994682,0,0,0
1690472994682,0,0,0
1690472994682,0,0,0
1690472994682,0,0,0
1690472994682,0,0,0
1690472994682,0,0,0
1690472994682,0,0,0
1690472994682,0,0,0
1690472994716,1,-130.69,89.1
1690472994716,1,-125.96,87.68
1690472994716,1,-123.1,87.47
1690472994716,1,-120.6,87.46
1690472994716,1,-119.27,88.32
1690472994716,1,-117.56,88.87
1690472994716,1,-115.96,89.49
1690472994716,1,-113.78,89.67
1690472994716,1,-111.58,89.77
1690472994716,1,-111.22,91.36
1690472994716,1,-110.34,92.57
1690472994716,1,-109.29,93.62
1690472994716,1,-108.51,94.94
1690472994716,1,-107.22,95.82
1690472994716,1,-106.19,96.96
1690472994716,1,-104.59,97.59
1690472994716,1,-103.67,98.83
1690472994716,1,-103.06,100.39
1690472994716,1,-102.64,102.2
1690472994716,1,-100.16,101.99
1690472994716,1,-100.32,104.43
1690472994716,1,-99.24,105.68
1690472994716,1,-98.33,107.1
1690472994716,1,-96.88,107.98
1690472994716,1,-96.16,109.6
1690472994716,1,-95.33,111.3
1690472994716,1,-94.9,113.4
1690472994716,1,-94.43,115.65
1690472994716,1,-93.66,117.49
1690472994716,1,-92.92,119.46
1690472994716,1,-92.11,121.44
1690472994716,1,-92.5,125.12
1690472994716,1,-91.42,126.9
1690472994716,1,-91.22,130.04
1690472994716,1,-89.94,131.74
1690472994716,1,-89.82,135.19
1690472994716,1,-89.51,138.57
1690472994716,1,-88.04,140.28
1690472994716,1,-88.5,145.24
1690472994716,1,-87.78,148.44
1690472994716,1,-86.19,150.36
1690472994716,1,-85.97,154.86
1690472994716,1,-94.96,176.6
1690472994716,1,-105.63,203.18
1690472994716,1,-101.3,201.79
1690472994716,1,-97.3,200.85
1690472994716,1,-93.7,200.78
1690472994716,1,-89.65,199.58
1690472994716,1,-85.8,198.73
1690472994716,1,-81.8,197.55
1690472994716,1,-77.98,196.63
1690472994716,1,-74.18,195.71
1690472994716,1,-70.47,194.88
1690472994716,1,-67.03,194.81
1690472994716,1,-63.41,193.9
1690472994716,1,-59.75,193.09
1690472994716,1,-56.09,191.94
1690472994716,1,-52.53,191.13
1690472994716,1,-49.05,190.33
1690472994716,1,-45.46,189.2
1690472994716,1,-42.03,188.65
1690472994716,1,-38.61,187.86
1690472994716,1,-35.13,186.83
1690472994716,1,-31.8,186.22
1690472994716,1,-28.46,185.3
1690472994716,1,-25.29,185.64
1690472994716,1,-22.36,188.21
1690472994716,1,-18.96,186.72
1690472994716,1,-15.32,182.02
1690472994716,1,-11.92,178.01
1690472994716,1,-8.68,175.35
1690472994716,1,-5.67,175.61
1690472994716,1,-2.66,175.41
1690472994716,1,0.28,174.22
1690472994716,1,3.35,174.41
1690472994716,1,6.28,173.15
1690472994716,1,9.27,172.5
1690472994716,1,12.27,172.53
1690472994716,1,15.05,170.67
1690472994716,1,17.97,170.33
1690472994716,1,20.81,169.24
1690472994716,1,23.79,169.57
1690472994716,1,26.56,168.49
1690472994716,1,29.39,168.22
1690472994716,1,32.2,167.5
1690472994716,1,35.05,167.45
1690472994716,1,38.1,167.93
1690472994716,1,40.8,167.05
1690472994716,1,43.72,167.14
1690472994716,1,46.44,166.49
1690472994716,1,49.17,166.05
1690472994716,1,51.97,165.76
1690472994716,1,54.71,165.4
1690472994716,1,57.45,165.1
1690472994716,1,60.11,164.43
1690472994716,1,62.72,163.75
1690472994716,1,65.39,163.23
1690472994716,1,67.86,162.39
1690472994716,1,70.61,162.01
1690472994716,1,73.17,161.47
1690472994716,1,75.88,161.24
1690472994716,1,76.25,156.17
1690472994716,1,80.53,159.17
1690472994716,1,84,160.36
1690472994716,1,84.21,155.45
1690472994716,1,84.09,150.35
1690472994716,1,86.06,149.07
1690472994716,1,87.3,146.65
1690472994716,1,87.65,142.83
1690472994716,1,89.35,141.45
1690472994716,1,90.52,139.17
1690472994716,1,91.65,137.11
1690472994716,1,92.4,134.46
1690472994716,1,92.95,131.68
1690472994716,1,94.66,130.62
1690472994716,1,94.8,127.47
1690472994716,1,96.08,125.97
1690472994716,1,97.36,124.47
1690472994716,1,97.87,122.04
1690472994716,1,99.44,121.03
1690472994716,1,99.11,117.76
1690472994716,1,100.41,116.53
1690472994716,1,101.56,115.15
1690472994716,1,102.25,113.27
1690472994716,1,103.28,111.85
1690472994716,1,104.02,110.13
1690472994716,1,104.69,108.38
1690472994716,1,105.83,107.18
1690472994716,1,106.54,105.54
1690472994716,1,107.6,104.3
1690472994716,1,107.73,102.13
1690472994716,1,109.82,101.91
1690472994716,1,109.43,99.36
1690472994716,1,110.67,98.41
1690472994716,1,110.42,96.12
1690472994716,1,111.43,95.01
1690472994716,1,111.65,93.19
1690472994716,1,111.79,91.36
1690472994716,1,112.28,89.87
1690472994716,1,113.32,88.86
1690472994716,1,113.31,87.01
1690472994716,1,113.02,85.02
1690472994716,1,113.97,83.98
1690472994716,1,115.04,83.06
1690472994716,1,115.56,81.72
1690472994716,1,115.33,79.9
1690472994716,1,115.84,78.62
1690472994716,1,115.96,77.14
1690472994716,1,116.32,75.79
1690472994716,1,116.04,74.1
1690472994716,1,115.94,72.54
1690472994716,1,116.24,71.25
1690472994716,0,0,0
1690472994716,0,0,0
1690472994716,0,0,0
1690472994716,0,0,0
1690472994716,0,0,0
1690472994716,0,0,0
1690472994716,0,0,0
1690472994716,0,0,0
1690472994751,1,-129.93,88.57
1690472994751,1,-125.74,87.54
1690472994751,1,-123.1,87.47
1690472994751,1,-121.03,87.75
1690472994751,1,-119.27,88.32
1690472994751,1,-117.77,89.02
1690472994751,1,-116.25,89.71
1690472994751,1,-114.2,89.96
1690472994751,1,-111.79,89.92
1690472994751,1,-110.86,91.07
1690472994751,1,-110.19,92.43
1690472994751,1,-108.87,93.27
1690472994751,1,-108.37,94.8
1690472994751,1,-107.36,95.96
1690472994751,1,-106.41,97.17
1690472994751,1,-104.66,97.66
1690472994751,1,-103.8,98.97
1690472994751,1,-102.99,100.32
1690472994751,1,-102.51,102.06
1690472994751,1,-100.23,102.06
1690472994751,1,-100.18,104.29
1690472994751,1,-98.76,105.14
1690472994751,1,-98.19,106.9
1690472994751,1,-96.82,107.91
1690472994751,1,-95.62,108.99
1690472994751,1,-95.53,111.5
1690472994751,1,-94.56,112.99
1690472994751,1,-94.43,115.65
1690472994751,1,-93.73,117.55
1690472994751,1,-92.65,119.19
1690472994751,1,-92.11,121.44
1690472994751,1,-92.78,125.48
1690472994751,1,-91,126.33
1690472994751,1,-90.93,129.6
1690472994751,1,-89.57,131.17
1690472994751,1,-88.74,133.59
1690472994751,1,-89.15,138.06
1690472994751,1,-87.59,139.54
1690472994751,1,-88.71,145.54
1690472994751,1,-87.11,147.32
1690472994751,1,-87.32,152.33
1690472994751,1,-86.87,156.39
1690472994751,1,-94.72,176.19
1690472994751,1,-105.36,202.65
1690472994751,1,-101.12,201.44
1690472994751,1,-97.48,201.2
1690472994751,1,-93.62,200.6
1690472994751,1,-89.56,199.32
1690472994751,1,-85.89,198.99
1690472994751,1,-81.96,197.89
1690472994751,1,-78.14,196.97
1690472994751,1,-74.49,196.39
1690472994751,1,-70.47,194.88
1690472994751,1,-67.11,195.06
1690472994751,1,-63.5,194.24
1690472994751,1,-59.83,193.33
1690472994751,1,-56.09,191.94
1690472994751,1,-52.61,191.38
1690472994751,1,-49.07,190.57
1690472994751,1,-45.46,189.2
1690472994751,1,-42.18,189.21
1690472994751,1,-38.69,188.34
1690472994751,1,-35.13,186.83
1690472994751,1,-31.8,186.22
1690472994751,1,-28.46,185.3
1690472994751,1,-25.28,185.4
1690472994751,1,-22.36,188.21
1690472994751,1,-18.96,186.72
1690472994751,1,-15.32,182.02
1690472994751,1,-11.91,177.78
1690472994751,1,-8.68,175.35
1690472994751,1,-5.67,175.84
1690472994751,1,-2.66,175.64
1690472994751,1,0.28,174.91
1690472994751,1,3.35,174.41
1690472994751,1,6.29,173.45
1690472994751,1,9.21,172.34
1690472994751,1,12.27,172.53
1690472994751,1,15.05,170.67
1690472994751,1,17.97,170.33
1690472994751,1,20.81,169.24
1690472994751,1,23.79,169.57
1690472994751,1,26.56,168.49
1690472994751,1,29.39,168.22
1690472994751,1,32.21,167.72
1690472994751,1,35.11,167.6
1690472994751,1,38.17,168.15
1690472994751,1,40.8,167.05
1690472994751,1,43.72,167.14
1690472994751,1,46.44,166.49
1690472994751,1,49.17,166.13
1690472994751,1,51.97,165.76
1690472994751,1,54.78,165.62
1690472994751,1,57.44,164.95
1690472994751,1,60.11,164.43
1690472994751,1,62.72,163.75
1690472994751,1,65.48,163.53
1690472994751,1,67.86,162.39
1690472994751,1,70.68,162.16
1690472994751,1,73.25,161.7
1690472994751,1,75.88,161.24
1690472994751,1,76.25,156.17
1690472994751,1,80.46,159.02
1690472994751,1,84,160.36
1690472994751,1,84.14,155.3
1690472994751,1,84.09,150.35
1690472994751,1,85.99,148.92
1690472994751,1,87.3,146.65
1690472994751,1,87.79,143.05
1690472994751,1,89.35,141.45
1690472994751,1,90.68,139.46
1690472994751,1,91.65,137.11
1690472994751,1,92.4,134.46
1690472994751,1,92.87,131.53
1690472994751,1,94.66,130.62
1690472994751,1,95.21,127.97
1690472994751,1,96.08,125.97
1690472994751,1,97.36,124.47
1690472994751,1,97.8,121.97
1690472994751,1,99.44,121.03
1690472994751,1,99.11,117.76
1690472994751,1,100.41,116.53
1690472994751,1,101.56,115.15
1690472994751,1,102.25,113.27
1690472994751,1,103.28,111.85
1690472994751,1,104.02,110.13
1690472994751,1,104.76,108.45
1690472994751,1,105.9,107.25
1690472994751,1,106.68,105.68
1690472994751,1,107.74,104.44
1690472994751,1,107.8,102.2
1690472994751,1,109.82,101.91
1690472994751,1,109.5,99.43
1690472994751,1,110.67,98.41
1690472994751,1,110.42,96.12
1690472994751,1,111.43,95.01
1690472994751,1,111.65,93.19
1690472994751,1,111.66,91.29
1690472994751,1,112.08,89.73
1690472994751,1,113.32,88.86
1690472994751,1,113.31,87.01
1690472994751,1,113.1,85.08
1690472994751,1,113.89,83.91
1690472994751,1,115.04,83.06
1690472994751,1,115.56,81.72
1690472994751,1,115.33,79.9
1690472994751,1,115.84,78.62
1690472994751,1,115.96,77.14
1690472994751,1,116.32,75.79
1690472994751,1,115.96,74.03
1690472994751,1,116.07,72.61
1690472994751,1,116.31,71.32
1690472994751,0,0,0
1690472994751,0,0,0
1690472994751,0,0,0
1690472994751,0,0,0
1690472994751,0,0,0
1690472994751,0,0,0
1690472994751,0,0,0
1690472994751,0,0,0
1690472994783,1,-129.18,88.05
1690472994783,1,-125.74,87.54
1690472994783,1,-123.23,87.54
1690472994783,1,-120.3,87.24
1690472994783,1,-118.9,88.02
1690472994783,1,-117.77,89.02
1690472994783,1,-116.17,89.64
1690472994783,1,-114.2,89.96
1690472994783,1,-111.58,89.77
1690472994783,1,-110.72,90.93
1690472994783,1,-109.84,92.15
1690472994783,1,-109.09,93.48
1690472994783,1,-108.37,94.8
1690472994783,1,-107.36,95.96
1690472994783,1,-106.05,96.82
1690472994783,1,-104.52,97.52
1690472994783,1,-103.8,98.97
1690472994783,1,-103.06,100.39
1690472994783,1,-102.64,102.2
1690472994783,1,-100.37,102.2
1690472994783,1,-100.79,104.91
1690472994783,1,-98.76,105.14
1690472994783,1,-98.19,106.9
1690472994783,1,-97.49,108.66
1690472994783,1,-96.17,109.67
1690472994783,1,-95.81,111.84
1690472994783,1,-94.57,113.06
1690472994783,1,-94.28,115.44
1690472994783,1,-93.81,117.69
1690472994783,1,-92.57,119.05
1690472994783,1,-92.18,121.58
1690472994783,1,-92.78,125.48
1690472994783,1,-90.92,126.19
1690472994783,1,-91.07,129.82
1690472994783,1,-90.23,132.17
1690472994783,1,-89.82,135.19
1690472994783,1,-89.59,138.72
1690472994783,1,-87.37,139.18
1690472994783,1,-87.61,143.83
1690472994783,1,-87.27,147.62
1690472994783,1,-86.71,151.19
1690472994783,1,-85.97,154.86
1690472994783,1,-93.75,174.4
1690472994783,1,-105.36,202.65
1690472994783,1,-101.12,201.44
1690472994783,1,-97.3,200.85
1690472994783,1,-93.7,200.78
1690472994783,1,-89.65,199.58
1690472994783,1,-85.7,198.47
1690472994783,1,-81.96,197.89
1690472994783,1,-78.24,197.31
1690472994783,1,-74.18,195.71
1690472994783,1,-70.47,194.88
1690472994783,1,-67.09,194.81
1690472994783,1,-63.32,193.65
1690472994783,1,-59.75,193.09
1690472994783,1,-56.09,191.94
1690472994783,1,-52.61,191.38
1690472994783,1,-49.07,190.57
1690472994783,1,-45.46,189.2
1690472994783,1,-42.1,188.89
1690472994783,1,-38.68,188.1
1690472994783,1,-35.13,186.83
1690472994783,1,-31.79,186.06
1690472994783,1,-28.45,185.14
1690472994783,1,-25.28,185.4
1690472994783,1,-22.36,188.21
1690472994783,1,-18.96,186.72
1690472994783,1,-15.32,181.79
1690472994783,1,-11.91,177.78
1690472994783,1,-8.68,175.35
1690472994783,1,-5.67,175.84
1690472994783,1,-2.66,175.41
1690472994783,1,0.28,174.22
1690472994783,1,3.35,174.41
1690472994783,1,6.28,173.15
1690472994783,1,9.21,172.34
1690472994783,1,12.21,172.38
1690472994783,1,15.05,170.67
1690472994783,1,17.97,170.33
1690472994783,1,20.81,169.24
1690472994783,1,23.79,169.57
1690472994783,1,26.56,168.49
1690472994783,1,29.39,168.22
1690472994783,1,32.2,167.5
1690472994783,1,35.04,167.23
1690472994783,1,38.1,167.93
1690472994783,1,40.8,167.05
1690472994783,1,43.72,167.14
1690472994783,1,46.44,166.49
1690472994783,1,49.09,165.75
1690472994783,1,51.97,165.76
1690472994783,1,54.78,165.62
1690472994783,1,57.44,164.95
1690472994783,1,60.04,164.28
1690472994783,1,62.72,163.75
1690472994783,1,65.24,162.85
1690472994783,1,67.86,162.39
1690472994783,1,70.68,162.16
1690472994783,1,73.25,161.7
1690472994783,1,75.88,161.24
1690472994783,1,76.39,156.4
1690472994783,1,80.32,158.79
1690472994783,1,84.07,160.43
1690472994783,1,84.14,155.3
1690472994783,1,84.09,150.35
1690472994783,1,85.99,148.92
1690472994783,1,87.3,146.65
1690472994783,1,87.87,143.2
1690472994783,1,89.35,141.45
1690472994783,1,90.6,139.32
1690472994783,1,91.65,137.11
1690472994783,1,92.4,134.46
1690472994783,1,92.87,131.53
1690472994783,1,94.73,130.69
1690472994783,1,95.21,127.97
1690472994783,1,96.08,125.97
1690472994783,1,97.5,124.61
1690472994783,1,97.87,122.04
1690472994783,1,99.44,121.03
1690472994783,1,99.11,117.76
1690472994783,1,100.54,116.67
1690472994783,1,101.77,115.36
1690472994783,1,102.32,113.34
1690472994783,1,103.28,111.85
1690472994783,1,104.02,110.13
1690472994783,1,104.76,108.45
1690472994783,1,105.83,107.18
1690472994783,1,106.68,105.68
1690472994783,1,107.67,104.37
1690472994783,1,107.8,102.2
1690472994783,1,109.82,101.91
1690472994783,1,109.5,99.43
1690472994783,1,110.74,98.48
1690472994783,1,110.42,96.12
1690472994783,1,111.43,95.01
1690472994783,1,111.65,93.19
1690472994783,1,111.79,91.36
1690472994783,1,112.15,89.8
1690472994783,1,113.32,88.86
1690472994783,1,113.38,87.07
1690472994783,1,113.1,85.08
1690472994783,1,114.1,84.05
1690472994783,1,114.97,82.99
1690472994783,1,115.56,81.72
1690472994783,1,115.26,79.84
1690472994783,1,115.84,78.62
1690472994783,1,116.09,77.21
1690472994783,1,116.32,75.79
1690472994783,1,116.04,74.1
1690472994783,1,116.07,72.61
1690472994783,1,116.44,71.38
1690472994783,0,0,0
1690472994783,0,0,0
1690472994783,0,0,0
1690472994783,0,0,0
1690472994783,0,0,0
1690472994783,0,0,0
1690472994783,0,0,0
1690472994783,0,0,0
1690472994815,1,-129.93,88.57
1690472994815,1,-126.32,87.91
1690472994815,1,-123.45,87.69
1690472994815,1,-120.6,87.46
1690472994815,1,-119.27,88.32
1690472994815,1,-117.69,88.95
1690472994815,1,-116.25,89.71
1690472994815,1,-113.91,89.74
1690472994815,1,-111.79,89.92
1690472994815,1,-110.72,90.93
1690472994815,1,-110.34,92.57
1690472994815,1,-109.17,93.55
1690472994815,1,-108.3,94.73
1690472994815,1,-107.22,95.82
1690472994815,1,-106.19,96.96
1690472994815,1,-104.12,97.17
1690472994815,1,-103.8,98.97
1690472994815,1,-103.41,100.73
1690472994815,1,-102.71,102.27
1690472994815,1,-100.57,102.4
1690472994815,1,-100.18,104.29
1690472994815,1,-99.24,105.68
1690472994815,1,-98.33,107.1
1690472994815,1,-97.15,108.25
1690472994815,1,-96.37,109.87
1690472994815,1,-95.81,111.84
1690472994815,1,-95.24,113.81
1690472994815,1,-94.77,116.06
1690472994815,1,-93.87,117.76
1690472994815,1,-92.51,118.98
1690472994815,1,-92.11,121.44
1690472994815,1,-92.5,125.12
1690472994815,1,-91.57,127.11
1690472994815,1,-90.93,129.6
1690472994815,1,-89.64,131.24
1690472994815,1,-88.87,133.74
1690472994815,1,-89.59,138.72
1690472994815,1,-87.38,139.25
1690472994815,1,-88.71,145.54
1690472994815,1,-88.23,149.19
1690472994815,1,-86.94,151.65
1690472994815,1,-86.2,155.24
1690472994815,1,-105.36,202.65
1690472994815,1,-100.94,201.09
1690472994815,1,-97.48,201.2
1690472994815,1,-93.43,200.17
1690472994815,1,-89.56,199.32
1690472994815,1,-85.8,198.73
1690472994815,1,-81.96,197.89
1690472994815,1,-78.24,197.31
1690472994815,1,-74.49,196.39
1690472994815,1,-70.47,194.88
1690472994815,1,-67.03,194.81
1690472994815,1,-63.32,193.65
1690472994815,1,-59.67,192.84
1690472994815,1,-56.09,191.94
1690472994815,1,-52.69,191.71
1690472994815,1,-49.05,190.33
1690472994815,1,-45.46,189.2
1690472994815,1,-42.1,188.89
1690472994815,1,-38.68,188.1
1690472994815,1,-35.2,186.99
1690472994815,1,-31.8,186.22
1690472994815,1,-28.45,185.14
1690472994815,1,-25.29,185.64
1690472994815,1,-22.36,188.21
1690472994815,1,-19.02,186.96
1690472994815,1,-15.32,181.79
1690472994815,1,-11.91,177.78
1690472994815,1,-8.68,175.35
1690472994815,1,-5.67,175.84
1690472994815,1,-2.66,175.41
1690472994815,1,0.28,174.22
1690472994815,1,3.35,174.41
1690472994815,1,6.29,173.45
1690472994815,1,9.27,172.5
1690472994815,1,12.27,172.53
1690472994815,1,15.05,170.67
1690472994815,1,17.97,170.33
1690472994815,1,20.81,169.24
1690472994815,1,23.79,169.57
1690472994815,1,26.57,168.78
1690472994815,1,29.39,168.22
1690472994815,1,32.28,167.95
1690472994815,1,35.11,167.6
1690472994815,1,38.1,167.93
1690472994815,1,40.8,167.05
1690472994815,1,43.8,167.37
1690472994815,1,46.44,166.49
1690472994815,1,49.17,166.13
1690472994815,1,51.97,165.76
1690472994815,1,54.78,165.62
1690472994815,1,57.44,164.95
1690472994815,1,60.04,164.28
1690472994815,1,62.72,163.75
1690472994815,1,65.39,163.23
1690472994815,1,67.86,162.39
1690472994815,1,70.61,162.01
1690472994815,1,73.25,161.7
1690472994815,1,75.79,161.01
1690472994815,1,76.46,156.55
1690472994815,1,80.46,159.02
1690472994815,1,84,160.36
1690472994815,1,84.14,155.3
1690472994815,1,84.09,150.35
1690472994815,1,85.99,148.92
1690472994815,1,87.45,146.88
1690472994815,1,87.79,143.05
1690472994815,1,89.35,141.45
1690472994815,1,90.6,139.32
1690472994815,1,91.65,137.11
1690472994815,1,92.27,134.32
1690472994815,1,92.95,131.68
1690472994815,1,94.73,130.69
1690472994815,1,95.21,127.97
1690472994815,1,96.22,126.11
1690472994815,1,97.36,124.47
1690472994815,1,97.8,121.97
1690472994815,1,99.44,121.03
1690472994815,1,98.98,117.62
1690472994815,1,100.41,116.53
1690472994815,1,101.77,115.36
1690472994815,1,102.18,113.2
1690472994815,1,103.28,111.85
1690472994815,1,104.02,110.13
1690472994815,1,104.69,108.38
1690472994815,1,105.83,107.18
1690472994815,1,106.61,105.61
1690472994815,1,107.67,104.37
1690472994815,1,107.8,102.2
1690472994815,1,109.82,101.91
1690472994815,1,109.43,99.36
1690472994815,1,110.74,98.48
1690472994815,1,110.42,96.12
1690472994815,1,111.36,94.94
1690472994815,1,111.65,93.19
1690472994815,1,111.79,91.36
1690472994815,1,112.08,89.73
1690472994815,1,113.32,88.86
1690472994815,1,113.24,86.94
1690472994815,1,113.23,85.15
1690472994815,1,113.97,83.98
1690472994815,1,115.04,83.06
1690472994815,1,115.56,81.72
1690472994815,1,115.26,79.84
1690472994815,1,115.77,78.56
1690472994815,1,115.96,77.14
1690472994815,1,116.32,75.79
1690472994815,1,116.04,74.1
1690472994815,1,116.07,72.61
1690472994815,1,116.44,71.38
1690472994815,0,0,0
1690472994815,0,0,0
1690472994815,0,0,0
1690472994815,0,0,0
1690472994815,0,0,0
1690472994815,0,0,0
1690472994815,0,0,0
1690472994815,0,0,0
1690472994815,0,0,0
1690472994850,1,-129.93,88.57
1690472994850,1,-125.58,87.39
1690472994850,1,-123.02,87.39
1690472994850,1,-120.38,87.31
1690472994850,1,-119.19,88.24
1690472994850,1,-117.77,89.02
1690472994850,1,-115.96,89.49
1690472994850,1,-114.12,89.89
1690472994850,1,-111.86,89.99
1690472994850,1,-110.86,91.07
1690472994850,1,-110.42,92.64
1690472994850,1,-109.44,93.77
1690472994850,1,-108.37,94.8
1690472994850,1,-107.22,95.82
1690472994850,1,-106.19,96.96
1690472994850,1,-103.98,97.04
1690472994850,1,-103.87,99.04
1690472994850,1,-102.92,100.25
1690472994850,1,-102.57,102.13
